Cust_type,Cabin_Type,Carrier_Type,Haul_type,Route_Type,Num_Tickets,Net_sales
0,1,1,0,0,86,"51,155"
0,1,1,0,0,12,"4,486"
0,1,1,0,0,17,"10,737"
0,1,1,0,0,25,"9,297"
0,1,1,0,0,18,"4,201"
0,1,1,0,0,48,"24,416"
0,1,1,0,0,8,"2,378"
0,1,1,0,0,23,"10,942"
0,1,1,0,0,0,827
0,1,1,0,0,5,"2,667"
0,1,1,0,0,94,"69,970"
0,1,1,0,0,1,403
0,1,1,0,0,3,"1,174"
0,1,1,0,0,10,"8,513"
0,1,1,0,0,11,"8,845"
0,1,1,0,0,37,"16,672"
0,1,1,0,0,5,"1,655"
0,1,1,0,0,8,"3,334"
0,1,1,0,0,539,"380,322"
0,1,1,0,0,62,"35,636"
0,1,1,0,0,184,"120,803"
0,1,1,0,0,15,"4,213"
0,1,1,0,0,0,317
0,1,1,0,0,56,"19,453"
0,1,1,0,0,96,"72,987"
0,1,1,0,0,44,"22,718"
0,1,1,0,0,20,"16,125"
0,1,1,0,0,6,"1,875"
0,1,1,0,0,25,"7,075"
0,1,1,0,0,7,"4,470"
0,1,1,0,0,229,"127,346"
0,1,1,0,0,99,"31,593"
0,1,1,0,0,81,"107,969"
0,1,1,0,0,167,"68,494"
0,1,1,0,0,1,489
0,1,1,0,0,66,"30,693"
0,1,1,0,0,6,"4,483"
0,1,1,0,0,1,374
0,1,1,0,0,2,184
0,1,1,0,0,11,"2,868"
0,1,1,0,0,5,632
0,1,1,0,0,75,"47,426"
0,1,1,0,0,16,"6,991"
0,1,1,0,0,20,"10,588"
0,1,1,0,0,8,"4,601"
0,1,1,0,0,34,"9,122"
0,1,1,0,0,1,551
0,1,1,0,0,43,"18,081"
0,1,1,0,0,24,"9,429"
0,1,1,0,0,18,"12,860"
0,1,1,0,0,8,"3,052"
0,1,1,0,0,142,"125,600"
0,1,1,0,0,21,"13,018"
0,1,1,0,0,13,"6,393"
0,1,1,0,0,58,"26,400"
0,1,1,0,0,6,"1,997"
0,1,1,0,0,16,"10,903"
0,1,1,0,0,615,"444,962"
0,1,1,0,0,52,"31,648"
0,1,1,0,0,219,"142,096"
0,1,1,0,0,19,"4,015"
0,1,1,0,0,55,"21,981"
0,1,1,0,0,130,"82,459"
0,1,1,0,0,55,"27,289"
0,1,1,0,0,35,"20,558"
0,1,1,0,0,1,408
0,1,1,0,0,1,612
0,1,1,0,0,23,"8,848"
0,1,1,0,0,7,"6,907"
0,1,1,0,0,211,"120,559"
0,1,1,0,0,52,"24,814"
0,1,1,0,0,62,"93,332"
0,1,1,0,0,214,"106,735"
0,1,1,0,0,1,774
0,1,1,0,0,63,"28,439"
0,1,1,0,0,6,502
0,1,1,0,0,6,761
0,1,1,0,0,5,"3,204"
0,1,1,0,0,3,"1,580"
0,1,1,0,0,1,36
0,1,1,0,0,16,"5,952"
0,1,1,0,0,1,431
0,1,1,0,0,103,"64,158"
0,1,1,0,0,49,"22,524"
0,1,1,0,0,20,"12,473"
0,1,1,0,0,13,"9,145"
0,1,1,0,0,62,"17,686"
0,1,1,0,0,65,"27,029"
0,1,1,0,0,31,"10,628"
0,1,1,0,0,21,"9,941"
0,1,1,0,0,0,-22
0,1,1,0,0,118,"103,098"
0,1,1,0,0,25,"13,510"
0,1,1,0,0,10,"4,333"
0,1,1,0,0,55,"25,739"
0,1,1,0,0,3,-63
0,1,1,0,0,20,"14,263"
0,1,1,0,0,658,"438,367"
0,1,1,0,0,62,"44,957"
0,1,1,0,0,310,"168,353"
0,1,1,0,0,6,"1,180"
0,1,1,0,0,88,"30,489"
0,1,1,0,0,122,"82,301"
0,1,1,0,0,59,"24,104"
0,1,1,0,0,62,"29,447"
0,1,1,0,0,19,"8,615"
0,1,1,0,0,7,"3,413"
0,1,1,0,0,118,"70,307"
0,1,1,0,0,75,"46,071"
0,1,1,0,0,71,"101,200"
0,1,1,0,0,226,"107,009"
0,1,1,0,0,6,"2,394"
0,1,1,0,0,51,"25,838"
0,1,1,0,0,0,-408
0,1,1,0,0,4,"2,309"
0,1,1,0,0,29,"10,391"
0,1,1,0,0,5,"1,700"
0,1,1,0,0,90,"58,679"
0,1,1,0,0,0,635
0,1,1,0,0,16,"9,245"
0,1,1,0,0,39,"18,307"
0,1,1,0,0,34,"8,346"
0,1,1,0,0,49,"16,525"
0,1,1,0,0,58,"28,271"
0,1,1,0,0,89,"25,706"
0,1,1,0,0,23,"11,201"
0,1,1,0,0,4,"2,391"
0,1,1,0,0,90,"77,240"
0,1,1,0,0,16,"12,035"
0,1,1,0,0,12,"3,868"
0,1,1,0,0,53,"17,693"
0,1,1,0,0,4,"1,843"
0,1,1,0,0,26,"18,150"
0,1,1,0,0,546,"391,107"
0,1,1,0,0,58,"33,298"
0,1,1,0,0,224,"131,942"
0,1,1,0,0,14,"2,385"
0,1,1,0,0,75,"31,254"
0,1,1,0,0,2,"1,192"
0,1,1,0,0,126,"73,087"
0,1,1,0,0,51,"25,756"
0,1,1,0,0,27,"14,330"
0,1,1,0,0,10,"4,825"
0,1,1,0,0,15,"9,497"
0,1,1,0,0,211,"113,956"
0,1,1,0,0,71,"44,122"
0,1,1,0,0,101,"156,030"
0,1,1,0,0,193,"99,932"
0,1,1,0,0,2,802
0,1,1,0,0,55,"30,538"
0,1,1,0,0,1,276
0,1,1,0,0,1,399
0,1,1,0,0,22,"5,875"
0,1,1,0,0,2,414
0,1,1,0,0,92,"53,729"
0,1,1,0,0,25,"12,426"
0,1,1,0,0,30,"17,380"
0,1,1,0,0,9,"3,258"
0,1,1,0,0,26,"8,893"
0,1,1,0,0,53,"26,633"
0,1,1,0,0,73,"16,305"
0,1,1,0,0,21,"10,380"
0,1,1,0,0,2,651
0,1,1,0,0,101,"76,582"
0,1,1,0,0,7,"3,697"
0,1,1,0,0,45,"19,773"
0,1,1,0,0,25,"11,358"
0,1,1,0,0,1,274
0,1,1,0,0,6,"4,418"
0,1,1,0,0,512,"353,252"
0,1,1,0,0,47,"27,563"
0,1,1,0,0,246,"128,789"
0,1,1,0,0,4,"2,554"
0,1,1,0,0,68,"25,047"
0,1,1,0,0,103,"64,091"
0,1,1,0,0,40,"30,067"
0,1,1,0,0,43,"25,621"
0,1,1,0,0,9,"6,108"
0,1,1,0,0,9,"5,380"
0,1,1,0,0,264,"111,783"
0,1,1,0,0,48,"24,413"
0,1,1,0,0,1,560
0,1,1,0,0,111,"199,855"
0,1,1,0,0,0,540
0,1,1,0,0,158,"76,015"
0,1,1,0,0,6,"3,321"
0,1,1,0,0,59,"35,652"
0,1,1,0,0,1,152
0,1,1,0,0,1,"1,261"
0,1,1,0,0,26,"5,141"
0,1,1,0,0,2,633
0,1,1,0,0,6,"1,204"
0,1,1,0,0,81,"53,584"
0,1,1,0,0,9,"2,751"
0,1,1,0,0,38,"20,020"
0,1,1,0,0,14,"4,386"
0,1,1,0,0,24,"7,050"
0,1,1,0,0,60,"22,546"
0,1,1,0,0,46,"12,224"
0,1,1,0,0,20,"8,172"
0,1,1,0,0,0,"1,322"
0,1,1,0,0,10,"4,593"
0,1,1,0,0,72,"51,734"
0,1,1,0,0,11,"8,233"
0,1,1,0,0,47,"16,403"
0,1,1,0,0,46,"22,252"
0,1,1,0,0,9,"3,452"
0,1,1,0,0,17,"11,191"
0,1,1,0,0,536,"362,199"
0,1,1,0,0,47,"24,690"
0,1,1,0,0,207,"117,782"
0,1,1,0,0,15,"4,469"
0,1,1,0,0,44,"20,654"
0,1,1,0,0,125,"73,417"
0,1,1,0,0,55,"25,101"
0,1,1,0,0,28,"18,323"
0,1,1,0,0,8,"5,045"
0,1,1,0,0,0,307
0,1,1,0,0,7,"4,300"
0,1,1,0,0,235,"120,639"
0,1,1,0,0,62,"28,432"
0,1,1,0,0,0,-372
0,1,1,0,0,63,"106,402"
0,1,1,0,0,182,"69,805"
0,1,1,0,0,6,"4,679"
0,1,1,0,0,7,"2,718"
0,1,1,0,0,66,"29,119"
0,1,1,0,0,29,"6,337"
0,1,1,0,0,2,209
0,1,1,0,0,101,"62,539"
0,1,1,0,0,18,"7,906"
0,1,1,0,0,18,"9,958"
0,1,1,0,0,16,"5,040"
0,1,1,0,0,24,"5,871"
0,1,1,0,0,70,"27,118"
0,1,1,0,0,34,"9,629"
0,1,1,0,0,26,"11,708"
0,1,1,0,0,8,"3,142"
0,1,1,0,0,69,"57,074"
0,1,1,0,0,3,"2,190"
0,1,1,0,0,44,"16,622"
0,1,1,0,0,30,"14,308"
0,1,1,0,0,11,"4,153"
0,1,1,0,0,12,"5,308"
0,1,1,0,0,463,"320,021"
0,1,1,0,0,62,"30,743"
0,1,1,0,0,189,"127,404"
0,1,1,0,0,5,651
0,1,1,0,0,51,"18,135"
0,1,1,0,0,92,"63,105"
0,1,1,0,0,41,"19,422"
0,1,1,0,0,64,"35,187"
0,1,1,0,0,26,"11,546"
0,1,1,0,0,1,300
0,1,1,0,0,4,"1,466"
0,1,1,0,0,160,"80,012"
0,1,1,0,0,49,"25,621"
0,1,1,0,0,0,230
0,1,1,0,0,80,"117,112"
0,1,1,0,0,162,"74,445"
0,1,1,0,0,3,"2,204"
0,1,1,0,0,55,"28,791"
0,1,1,0,0,3,"1,090"
0,1,1,0,0,16,"3,817"
0,1,1,0,0,4,"1,013"
0,1,1,0,0,121,"64,848"
0,1,1,0,0,21,"9,665"
0,1,1,0,0,20,"10,634"
0,1,1,0,0,14,"7,301"
0,1,1,0,0,10,"2,042"
0,1,1,0,0,76,"35,382"
0,1,1,0,0,21,"8,344"
0,1,1,0,0,27,"13,661"
0,1,1,0,0,0,375
0,1,1,0,0,7,"1,193"
0,1,1,0,0,36,"33,666"
0,1,1,0,0,-2,-646
0,1,1,0,0,40,"14,652"
0,1,1,0,0,27,"13,323"
0,1,1,0,0,1,364
0,1,1,0,0,18,"10,706"
0,1,1,0,0,415,"302,520"
0,1,1,0,0,40,"25,130"
0,1,1,0,0,154,"108,535"
0,1,1,0,0,-4,"-1,042"
0,1,1,0,0,34,"11,003"
0,1,1,0,0,95,"69,261"
0,1,1,0,0,28,"16,618"
0,1,1,0,0,25,"12,913"
0,1,1,0,0,8,"4,007"
0,1,1,0,0,2,470
0,1,1,0,0,181,"94,763"
0,1,1,0,0,56,"27,121"
0,1,1,0,0,41,"62,251"
0,1,1,0,0,98,"51,332"
0,1,1,0,0,5,"2,579"
0,1,1,0,0,76,"36,797"
0,1,1,0,0,1,282
0,1,1,0,0,15,"3,432"
0,1,1,0,0,1,151
0,1,1,0,0,87,"42,506"
0,1,1,0,0,14,"6,582"
0,1,1,0,0,22,"11,528"
0,1,1,0,0,18,"8,536"
0,1,1,0,0,25,"4,977"
0,1,1,0,0,53,"23,727"
0,1,1,0,0,2,"1,932"
0,1,1,0,0,15,"8,268"
0,1,1,0,0,0,334
0,1,1,0,0,3,917
0,1,1,0,0,72,"50,177"
0,1,1,0,0,1,165
0,1,1,0,0,22,"10,057"
0,1,1,0,0,44,"20,264"
0,1,1,0,0,5,"2,625"
0,1,1,0,0,7,"4,061"
0,1,1,0,0,359,"241,152"
0,1,1,0,0,39,"21,945"
0,1,1,0,0,134,"79,431"
0,1,1,0,0,18,"6,046"
0,1,1,0,0,70,"38,132"
0,1,1,0,0,28,"17,100"
0,1,1,0,0,26,"27,519"
0,1,1,0,0,6,"3,094"
0,1,1,0,0,1,349
0,1,1,0,0,183,"95,527"
0,1,1,0,0,52,"27,331"
0,1,1,0,0,68,"107,027"
0,1,1,0,0,144,"72,383"
0,1,1,0,0,40,"21,164"
0,1,1,0,0,3,"1,294"
0,1,1,0,0,8,"1,310"
0,1,1,0,0,1,558
0,1,1,0,0,98,"49,418"
0,1,1,0,0,15,"4,032"
0,1,1,0,0,34,"17,651"
0,1,1,0,0,3,"1,632"
0,1,1,0,0,-2,"-1,821"
0,1,1,0,0,36,"15,254"
0,1,1,0,0,12,"5,481"
0,1,1,0,0,17,"6,075"
0,1,1,0,0,1,838
0,1,1,0,0,51,"36,515"
0,1,1,0,0,1,233
0,1,1,0,0,23,"10,531"
0,1,1,0,0,22,"9,242"
0,1,1,0,0,4,"1,245"
0,1,1,0,0,3,"1,764"
0,1,1,0,0,273,"186,703"
0,1,1,0,0,44,"20,705"
0,1,1,0,0,131,"85,300"
0,1,1,0,0,21,"6,560"
0,1,1,0,0,78,"48,869"
0,1,1,0,0,18,"10,484"
0,1,1,0,0,26,"17,968"
0,1,1,0,0,10,"5,527"
0,1,1,0,0,2,"1,035"
0,1,1,0,0,88,"46,765"
0,1,1,0,0,25,"27,629"
0,1,1,0,0,0,0
0,1,1,0,0,934,"1,017,231"
0,1,1,0,0,10,"12,054"
0,1,1,0,0,5,"2,506"
0,1,1,0,0,2,"6,036"
0,1,1,0,0,295,"311,408"
0,1,1,0,0,-1,-592
0,1,1,0,0,3,684
0,1,1,0,0,4,"5,515"
0,1,1,0,0,-152,"-100,773"
0,1,1,0,0,-131,"-126,634"
0,1,1,0,0,1,402
0,1,1,0,0,-22,"-23,066"
0,1,1,0,0,13,"10,364"
0,1,1,0,0,0,22
0,1,1,0,0,12,"5,631"
0,1,1,0,0,71,"59,188"
0,1,1,0,0,-1,-633
0,1,1,0,0,72,"52,235"
0,1,1,0,0,-1,-969
0,1,1,0,0,1,"1,159"
0,1,1,0,0,71,"58,331"
0,1,1,0,0,85,"85,506"
0,1,1,0,0,48,"45,235"
0,1,1,0,0,-12,"12,064"
0,1,1,0,0,-1,-428
0,1,1,0,0,21,"20,609"
0,1,1,0,0,3,748
0,1,1,0,0,-99,"-114,476"
0,1,1,0,0,2,-461
0,1,1,0,0,-98,"-90,504"
0,1,1,0,0,0,36
0,1,1,0,0,0,755
0,1,1,0,0,9,"49,670"
0,1,1,0,0,0,-222
0,1,1,0,0,0,"1,125"
0,1,1,0,0,299,"370,116"
0,1,1,0,0,1,41
0,1,1,0,0,0,209
0,1,1,0,0,0,"3,255"
0,1,1,0,0,501,"710,288"
0,1,1,0,0,1,574
0,1,1,0,0,0,48
0,1,1,0,0,0,"2,504"
0,1,1,0,0,429,"496,307"
0,1,1,0,0,1,-235
0,1,1,0,0,2,960
0,1,1,0,0,498,"633,201"
0,1,1,0,0,8,"3,138"
0,1,1,0,0,0,651
0,1,1,0,0,763,"862,376"
0,1,1,0,0,12,"4,290"
0,1,1,0,0,0,226
1,1,2,0,0,0,648
1,1,2,0,0,1,784
1,1,2,0,0,1,"2,519"
1,1,2,0,0,1,"1,065"
1,1,2,0,0,0,883
1,1,2,0,0,1,464
1,1,2,0,0,2,"3,221"
1,1,2,0,0,1,"1,211"
1,1,2,0,0,2,"4,114"
1,1,2,0,0,0,561
1,1,2,0,0,0,506
1,1,2,0,0,1,"1,491"
1,1,2,0,0,1,"1,592"
1,1,2,0,0,0,-249
1,1,2,0,0,0,302
1,1,2,0,0,0,334
1,1,2,0,0,0,495
1,1,2,0,0,0,535
1,1,2,0,0,1,680
1,1,2,0,0,0,335
1,1,2,0,0,0,640
1,1,2,0,0,1,"2,047"
1,1,2,0,0,0,"1,115"
0,1,2,0,0,1,971
0,1,2,0,0,1,"1,950"
0,1,2,0,0,1,"2,206"
0,1,2,0,0,2,"1,874"
0,1,2,0,0,1,"1,605"
0,1,2,0,0,0,"1,120"
0,1,2,0,0,1,"1,881"
0,1,2,0,0,1,"1,665"
0,1,2,0,0,1,"1,109"
0,1,2,0,0,1,"2,032"
0,1,2,0,0,406,"409,987"
0,1,2,0,0,439,"428,952"
0,1,2,0,0,152,"167,143"
0,1,2,0,0,-226,"-136,147"
0,1,2,0,0,-133,"-91,705"
0,1,2,0,0,-52,"-44,111"
0,1,2,0,0,30,"6,617"
0,1,2,0,0,14,"-5,242"
0,1,2,0,0,46,"37,955"
0,1,2,0,0,83,"51,368"
0,1,2,0,0,29,"26,520"
0,1,2,0,0,19,"14,672"
0,1,2,0,0,13,"15,045"
0,1,2,0,0,-16,"3,582"
0,1,2,0,0,14,"14,705"
0,1,2,0,0,-1,"-1,469"
0,1,2,0,0,28,"30,537"
0,1,2,0,0,25,"19,001"
0,1,2,0,0,68,"75,690"
0,1,2,0,0,78,"90,852"
0,1,2,0,0,115,"108,257"
0,1,2,0,0,126,"128,364"
1,1,2,0,0,13,"31,512"
1,1,2,0,0,42,"39,310"
1,1,2,0,0,968,"752,499"
1,1,2,0,0,89,"72,412"
1,1,2,0,0,11,"20,250"
1,1,2,0,0,26,"26,694"
1,1,2,0,0,920,"778,066"
1,1,2,0,0,130,"77,504"
1,1,2,0,0,9,"20,489"
1,1,2,0,0,22,"24,464"
1,1,2,0,0,"1,139","909,171"
1,1,2,0,0,110,"80,404"
1,1,2,0,0,11,"23,870"
1,1,2,0,0,40,"32,731"
1,1,2,0,0,"1,081","802,169"
1,1,2,0,0,125,"89,636"
1,1,2,0,0,12,"25,605"
1,1,2,0,0,38,"38,962"
1,1,2,0,0,"1,286","1,002,845"
1,1,2,0,0,175,"137,797"
1,1,2,0,0,9,"18,808"
1,1,2,0,0,43,"32,181"
1,1,2,0,0,"1,101","906,288"
1,1,2,0,0,141,"100,728"
1,1,2,0,0,6,"13,021"
1,1,2,0,0,14,"14,641"
1,1,2,0,0,946,"692,838"
1,1,2,0,0,99,"84,056"
1,1,2,0,0,9,"18,400"
1,1,2,0,0,36,"29,453"
1,1,2,0,0,844,"630,898"
1,1,2,0,0,105,"62,906"
1,1,2,0,0,9,"17,290"
1,1,2,0,0,43,"34,890"
1,1,2,0,0,916,"647,741"
1,1,2,0,0,118,"77,783"
1,1,2,0,0,7,"14,009"
1,1,2,0,0,33,"32,058"
1,1,2,0,0,884,"594,198"
1,1,2,0,0,121,"70,265"
1,1,2,0,0,3,"7,394"
1,1,2,0,0,19,"24,128"
1,1,2,0,0,766,"525,142"
1,1,2,0,0,74,"56,945"
1,1,2,0,0,0,"1,147"
1,1,2,0,0,6,"9,790"
1,1,2,0,0,0,307
1,1,2,0,0,552,"373,423"
1,1,2,0,0,45,"29,685"
1,1,2,0,0,9,"16,665"
1,1,2,0,0,3,"2,921"
1,1,2,0,0,"1,121","722,740"
1,1,2,0,0,127,"79,230"
1,1,2,0,0,8,"15,009"
1,1,2,0,0,7,"6,913"
1,1,2,0,0,895,"618,191"
1,1,2,0,0,106,"58,818"
1,1,2,0,0,-2,"-3,573"
1,1,2,0,0,-3,"-2,143"
1,1,2,0,0,-28,"-56,514"
1,1,2,0,0,-21,"-13,499"
1,1,2,0,0,-3,"-3,305"
1,1,2,0,0,-3,"-2,162"
1,1,2,0,0,-234,"-161,253"
1,1,2,0,0,-32,"-17,304"
1,1,2,0,0,-2,"-2,827"
1,1,2,0,0,-4,"-2,572"
1,1,2,0,0,-272,"-168,388"
1,1,2,0,0,-32,"-17,892"
1,1,2,0,0,0,"1,453"
1,1,2,0,0,-2,"1,226"
1,1,2,0,0,-130,"-93,596"
1,1,2,0,0,-19,"-10,503"
1,1,2,0,0,0,505
1,1,2,0,0,0,-586
1,1,2,0,0,0,"13,349"
1,1,2,0,0,7,"3,262"
1,1,2,0,0,28,"17,091"
1,1,2,0,0,0,-436
1,1,2,0,0,1,-247
1,1,2,0,0,21,"12,795"
1,1,2,0,0,3,"2,552"
1,1,2,0,0,0,-434
1,1,2,0,0,1,"1,212"
1,1,2,0,0,49,"20,339"
1,1,2,0,0,3,449
1,1,2,0,0,4,"4,961"
1,1,2,0,0,7,"3,361"
1,1,2,0,0,0,288
1,1,2,0,0,24,"7,781"
1,1,2,0,0,7,"4,277"
1,1,2,0,0,9,"-1,822"
1,1,2,0,0,7,"1,759"
1,1,2,0,0,2,944
1,1,2,0,0,24,"10,185"
1,1,2,0,0,11,"4,272"
1,1,2,0,0,1,360
1,1,2,0,0,7,"3,252"
1,1,2,0,0,70,"27,213"
1,1,2,0,0,7,"4,685"
1,1,2,0,0,0,300
1,1,2,0,0,2,966
1,1,2,0,0,62,"34,631"
1,1,2,0,0,14,"8,606"
1,1,2,0,0,1,"1,377"
1,1,2,0,0,6,"4,007"
1,1,2,0,0,171,"109,856"
1,1,2,0,0,31,"15,065"
1,1,2,0,0,2,"1,522"
1,1,2,0,0,3,"1,350"
1,1,2,0,0,159,"102,491"
1,1,2,0,0,76,"40,283"
1,1,2,0,0,1,"1,128"
1,1,2,0,0,9,"2,879"
1,1,2,0,0,168,"106,280"
1,1,2,0,0,79,"37,921"
1,1,2,0,0,2,"5,104"
1,1,2,0,0,13,"6,006"
1,1,2,0,0,250,"150,223"
1,1,2,0,0,65,"31,356"
1,1,2,0,0,0,"1,148"
1,1,2,0,0,10,"7,635"
1,1,2,0,0,296,"205,043"
1,1,2,0,0,87,"54,381"
1,1,2,0,0,2,"3,329"
1,1,2,0,0,16,"10,558"
1,1,2,0,0,419,"273,800"
1,1,2,0,0,92,"49,320"
1,1,2,0,0,2,"1,535"
1,1,2,0,0,25,"18,949"
1,1,2,0,0,373,"257,167"
1,1,2,0,0,60,"27,433"
1,1,2,0,0,-1,174
1,1,2,0,0,9,"4,870"
1,1,2,0,0,94,"53,290"
1,1,2,0,0,30,"23,691"
1,1,2,0,0,2,"2,782"
1,1,2,0,0,3,"1,531"
1,1,2,0,0,278,"158,521"
1,1,2,0,0,73,"33,509"
1,1,2,0,0,6,"11,044"
1,1,2,0,0,19,"12,745"
1,1,2,0,0,611,"509,865"
1,1,2,0,0,152,"84,832"
1,1,2,0,0,12,"30,190"
1,1,2,0,0,22,"12,678"
1,1,2,0,0,779,"661,529"
1,1,2,0,0,205,"127,818"
1,1,2,0,0,7,"19,105"
1,1,2,0,0,24,"18,946"
1,1,2,0,0,846,"715,003"
1,1,2,0,0,169,"90,041"
0,1,2,0,0,11,"17,789"
0,1,2,0,0,51,"27,833"
0,1,2,0,0,758,"477,956"
0,1,2,0,0,220,"120,731"
0,1,2,0,0,9,"13,036"
0,1,2,0,0,36,"30,332"
0,1,2,0,0,795,"522,172"
0,1,2,0,0,266,"145,116"
0,1,2,0,0,8,"14,804"
0,1,2,0,0,43,"39,735"
0,1,2,0,0,791,"578,362"
0,1,2,0,0,222,"134,929"
0,1,2,0,0,13,"18,340"
0,1,2,0,0,54,"45,154"
0,1,2,0,0,875,"607,025"
0,1,2,0,0,223,"127,172"
0,1,2,0,0,9,"14,367"
0,1,2,0,0,67,"48,362"
0,1,2,0,0,"1,054","738,693"
0,1,2,0,0,296,"176,282"
0,1,2,0,0,11,"20,620"
0,1,2,0,0,44,"35,898"
0,1,2,0,0,"1,004","720,085"
0,1,2,0,0,267,"171,508"
0,1,2,0,0,8,"11,973"
0,1,2,0,0,32,"25,069"
0,1,2,0,0,919,"617,327"
0,1,2,0,0,229,"135,649"
0,1,2,0,0,11,"20,485"
0,1,2,0,0,26,"20,626"
0,1,2,0,0,788,"522,750"
0,1,2,0,0,194,"123,377"
0,1,2,0,0,9,"16,188"
0,1,2,0,0,45,"34,296"
0,1,2,0,0,678,"456,168"
0,1,2,0,0,167,"104,775"
0,1,2,0,0,6,"9,772"
0,1,2,0,0,46,"34,358"
0,1,2,0,0,707,"457,542"
0,1,2,0,0,187,"117,357"
0,1,2,0,0,5,"8,472"
0,1,2,0,0,18,"13,448"
0,1,2,0,0,527,"362,908"
0,1,2,0,0,132,"90,430"
0,1,2,0,0,11,"19,320"
0,1,2,0,0,23,"21,053"
0,1,2,0,0,456,"291,388"
0,1,2,0,0,114,"73,362"
0,1,2,0,0,0,523
0,1,2,0,0,0,240
0,1,2,0,0,238,"234,083"
0,1,2,0,0,74,"79,447"
0,1,2,0,0,-100,"-86,488"
0,1,2,0,0,-33,"-37,308"
0,1,2,0,0,-14,"-36,792"
0,1,2,0,0,6,"-3,441"
0,1,2,0,0,6,"-11,108"
0,1,2,0,0,35,"18,885"
0,1,2,0,0,43,"28,369"
0,1,2,0,0,35,"21,435"
0,1,2,0,0,35,"21,961"
0,1,2,0,0,41,"22,555"
0,1,2,0,0,5,-485
0,1,2,0,0,36,"23,471"
0,1,2,0,0,15,"10,818"
0,1,2,0,0,22,"12,752"
0,1,2,0,0,50,"41,135"
0,1,2,0,0,93,"105,358"
0,1,2,0,0,96,"111,294"
0,1,2,0,0,116,"125,204"
0,1,2,0,0,183,"220,512"
0,1,2,0,0,204,"202,956"
1,1,2,0,0,285,"255,585"
1,1,2,0,0,118,"71,462"
1,1,2,0,0,0,999
1,1,2,0,0,241,"225,192"
1,1,2,0,0,246,"235,268"
1,1,2,0,0,103,"72,537"
1,1,2,0,0,1,474
1,1,2,0,0,224,"208,025"
1,1,2,0,0,325,"299,538"
1,1,2,0,0,120,"61,448"
1,1,2,0,0,245,"244,072"
1,1,2,0,0,301,"271,489"
1,1,2,0,0,128,"81,208"
1,1,2,0,0,0,167
1,1,2,0,0,253,"221,273"
1,1,2,0,0,344,"332,442"
1,1,2,0,0,147,"80,791"
1,1,2,0,0,1,"1,050"
1,1,2,0,0,316,"302,175"
1,1,2,0,0,282,"237,193"
1,1,2,0,0,120,"60,241"
1,1,2,0,0,1,"1,566"
1,1,2,0,0,218,"213,936"
1,1,2,0,0,240,"230,877"
1,1,2,0,0,125,"61,295"
1,1,2,0,0,1,792
1,1,2,0,0,157,"158,583"
1,1,2,0,0,262,"251,156"
1,1,2,0,0,101,"53,115"
1,1,2,0,0,0,-10
1,1,2,0,0,271,"264,049"
1,1,2,0,0,279,"265,755"
1,1,2,0,0,123,"61,529"
1,1,2,0,0,0,296
1,1,2,0,0,225,"218,032"
1,1,2,0,0,252,"202,418"
1,1,2,0,0,102,"47,211"
1,1,2,0,0,1,"2,528"
1,1,2,0,0,183,"176,885"
1,1,2,0,0,194,"186,911"
1,1,2,0,0,81,"47,460"
1,1,2,0,0,0,620
1,1,2,0,0,136,"128,112"
1,1,2,0,0,157,"134,328"
1,1,2,0,0,54,"25,975"
1,1,2,0,0,0,973
1,1,2,0,0,111,"110,512"
1,1,2,0,0,354,"306,540"
1,1,2,0,0,135,"67,009"
1,1,2,0,0,0,710
1,1,2,0,0,205,"196,955"
1,1,2,0,0,252,"204,136"
1,1,2,0,0,100,"48,743"
1,1,2,0,0,168,"160,496"
1,1,2,0,0,-42,"-39,721"
1,1,2,0,0,-23,"-14,576"
1,1,2,0,0,0,357
1,1,2,0,0,-14,"-6,318"
1,1,2,0,0,-126,"-100,442"
1,1,2,0,0,-34,"-13,966"
1,1,2,0,0,-1,-357
1,1,2,0,0,-64,"-58,942"
1,1,2,0,0,-112,"-93,451"
1,1,2,0,0,-31,"-20,602"
1,1,2,0,0,-64,"-53,082"
1,1,2,0,0,-12,"-15,051"
1,1,2,0,0,-10,"-7,608"
1,1,2,0,0,0,140
1,1,2,0,0,-23,"-13,723"
1,1,2,0,0,1,280
1,1,2,0,0,-2,"-3,279"
1,1,2,0,0,-8,"-4,283"
1,1,2,0,0,-8,"-8,839"
1,1,2,0,0,3,"2,889"
1,1,2,0,0,3,-8
1,1,2,0,0,0,-217
1,1,2,0,0,6,"6,213"
1,1,2,0,0,0,0
1,1,2,0,0,41,"22,908"
1,1,2,0,0,4,"4,190"
1,1,2,0,0,0,44
1,1,2,0,0,4,"3,789"
1,1,2,0,0,9,"5,506"
1,1,2,0,0,10,"2,714"
1,1,2,0,0,4,"3,605"
1,1,2,0,0,-1,-280
1,1,2,0,0,17,"10,339"
1,1,2,0,0,18,"5,191"
1,1,2,0,0,15,"15,260"
1,1,2,0,0,24,"15,373"
1,1,2,0,0,0,-357
1,1,2,0,0,0,146
1,1,2,0,0,6,"6,092"
1,1,2,0,0,19,"13,158"
1,1,2,0,0,14,"4,265"
1,1,2,0,0,0,331
1,1,2,0,0,9,"11,324"
1,1,2,0,0,19,"11,075"
1,1,2,0,0,4,"1,188"
1,1,2,0,0,6,"5,090"
1,1,2,0,0,27,"22,006"
1,1,2,0,0,11,"3,202"
1,1,2,0,0,10,"9,695"
